23 февраля,8 марта,BU_Level1,BU_Level2,BU_Level3,BU_Level4,IT,ItemEAN,Qty,Unnamed: 11,Unnamed: 12,Unnamed: 13,age,baseprice,child,date,id,man,name,woman,Бокс,Видеоигры,Видеомонтаж,Вне праздника,Годовщина отношений,День Святого Валентина,День рождения,Кино,Кулинария,Музыка,Настольные игры,Новый год,Рисование,Рукоделие,Спорт,Туризм,Фотография,Футбол,Цветоводство,Чтение,cat_ya_id,cat_ya
1,0,"Детские товары, игрушки",Товары для детской комнаты,Диапроектор,Диафильм,0,9785994302095,1,,,,5.0,220.0,1,2020-02-07 00:47:57,,0,"Диафильм ""Светлячок"". ""Птицы нашего края""",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13483029,Диапроекторы и диафильмы
1,0,Обувь,Обувь мужская,Обувь мужская летняя,Мужские Кеды,0,886952782214,1,,,,32.0,2709.4,0,2020-02-07 21:21:55,,1,"Кеды Converse Chuck Taylor All Star Core Hi, цвет: красный. M9621. Размер 10 (44)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7815007,Кроссовки и кеды
1,0,Электроника и электротовары,Фото и видео,Фотокамера,Компактная фотокамера,0,4905524980196,1,,,,12.451990632318502,21750.0,0,2020-02-08 19:33:51,,0,"Компактный фотоаппарат Sony Cyber-shot DSC-HX60, Black",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91148,Фотоаппараты
1,0,Продукты питания,Кондитерские изделия,"Зефир, пастила",Пастила,0,4640000277925,1,,,,20.0,285.0,0,2020-02-09 17:04:50,,0,"Пастила Вкусная помощь ""Мотиваторы"", 300 г",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91343,"Зефир, пастила"
1,0,"Рукоделие, творчество, хобби",Рукоделие и творчество для детей,Выжигание для детей,Прибор для выжигания детский,0,4895136013149,1,,,,8.0,833.75,1,2020-02-08 13:36:26,,0,Bondibon Набор для выжигания по дереву ВВ1413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10792938,Выжигание и выпиливание
1,0,"Рукоделие, творчество, хобби",Рукоделие и творчество для детей,Выжигание для детей,Набор для выжигания детский,0,4895136013156,1,,,,11.0,211.63,1,2020-02-09 10:48:29,,0,Bondibon Основы для выжигания по дереву 3 шт,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10792938,Выжигание и выпиливание
1,0,Канцелярские товары,Писче-бумажная продукция,"Ежедневники, еженедельники, планнер",Ежедневник недатированный,0,4680291014854,1,,,,19.0,327.19,0,2020-02-06 21:48:37,,0,Index Ежедневник Desert недатированный 168 листов цвет коричневый темно-коричневый,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90747,"Ежедневники, записные книжки"
1,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Средства для бритья мужские,Средства и наборы для ухода за бородой,0,5060088470428,1,,,,26.0,1708.08,0,2020-02-09 20:25:56,,1,"Lock Stock & Barrel Универсальное аргановое масло для бритья и ухода за бородой Argan Blend Shave Oil, 50 мл",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14990285,Для бороды и усов
1,0,"Мебель, интерьер и декор",Авторская работа Хоум Декор,"Сувениры, подарки авторские",Открытка авторская,0,4607035870019,1,,,,36.926829268292686,18.5,0,2020-02-05 15:38:26,,0,"Поздравительная открытка ""Москва. Красная площадь. ХХ век"". ОТКР №233",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91007,Открытки
1,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для мужчин,Пудра для волос мужская,0,0738678250013,1,,,,33.0,689.7,0,2020-02-06 12:13:09,,1,American Crew Пудра для объёма волос Boost Powder 10 г,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748072,Пудра
1,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для мужчин,Паста для волос мужская,0,0738678151853,1,,,,24.0,762.3,0,2020-02-08 17:39:48,,1,American Crew Паста высокой фиксации с низким уровнем блеска Fiber Gel 85 г,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239550,Воск и паста
1,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для мужчин,Гель для укладки мужской,0,0669316076057,1,,,,31.5,862.73,0,2020-02-06 12:57:28,,1,American Crew Гель для укладки волос слабой фиксации Light Hold Gel Tube 250 мл,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13240862,Гели и лосьоны
1,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для мужчин,Жидкость для укладки мужская,0,0738678151846,1,,,,22.0,871.2,0,2020-02-09 16:22:01,,1,American Crew Спрей-гель для волос средней фиксации Classic Medium Hold Spray Gel 250 мл,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239550,Воск и паста
1,0,"Парфюмерия, косметика",Декоративная косметика,Набор для макияжа,Набор для макияжа,0,4680245009523,1,,,,40.0,219.45,0,2020-02-09 12:34:19,,0,"DIVAGE Набор для моделирования бровей ""EYEBROW styling kit"", тон № 01",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748064,Тени
1,0,"Детские товары, игрушки",Товары для детской комнаты,Декор для детской,Фотоальбом детский,0,7290016130720,1,,,,6.0,822.0,1,2020-02-06 22:02:52,,0,Bradex Набор подарочный для новорожденного Моя малышка,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90608,Фотоальбомы
1,0,Галантерея,Аксессуары,Головные уборы,Мужская бейсболка,0,4603442193932,1,,,,61.0,604.5,0,2020-02-05 16:37:38,,1,"Кепка мужская Canoe Vert, цвет: коричневый. 3442193. Размер 56/59",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812167,Головные уборы
1,0,Галантерея,Аксессуары,Головные уборы,Мужское кепи,0,4603450235358,1,,,,56.0,651.0,0,2020-02-07 13:33:50,,1,"Кепка женская Canoe Diana, цвет: темно-синий. 3450235. Размер 56/58",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812167,Головные уборы
1,0,"Мебель, интерьер и декор",Коллекционирование Хоум Декор,Аксессуары для коллекционирования,Аксессуары для коллекционирования монет,0,2000000166186,1,,,,35.0,399.0,0,2020-02-07 21:05:50,,0,Альбом для монет СССР регулярного чекана 1961-1991 гг. В 2 томах (комплект),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6101499,Нумизматика и филателия
1,0,"Мебель, интерьер и декор",Коллекционирование Хоум Декор,Аксессуары для коллекционирования,"Аксессуары для коллекционирования банкнот, ценных бумаг",0,2000000104362,1,,,,37.21875,169.0,0,2020-02-06 21:49:01,,0,Альбом для долларов серии Президенты США (с портретами всех президентов),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6101499,Нумизматика и филателия
1,0,Канцелярские товары,Чертежные принадлежности,"Линейка, транспортир",Транспортир,0,3154142798107,1,,,,35.5,60.75,0,2020-02-09 06:24:12,,0,Транспортир Maped Twist-n-flex неломающийся 10 см цвет морская волна,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90752,Чертежные инструменты
1,0,Обувь,Обувь мужская,Обувь мужская летняя,Мужское Сабо,0,841158002733,1,,,,29.0,1337.0,0,2020-02-06 15:22:19,,1,"Сабо Crocs Classic, цвет: темно-синий. 10001-410. Размер 8/10 (40/41)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7814998,Сабо
1,0,Спортивные товары и товары для активного отдыха,Туризм,"Приготовление пищи, посуда туристическая","Зажигалка для туризма, огниво",0,041689199951,1,,,,36.116883116883116,1610.73,0,2020-02-09 03:14:28,,0,Зажигалка Zippo. 1935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13446358,Туристические горелки
1,0,"Детские товары, игрушки",Товары для детской комнаты,Декор для детской,Декор настенный для детской,0,034878616018,1,,,,11.0,2824.25,1,2020-02-07 20:59:18,,0,RoomMates Наклейка интерьерная Дерево с завитками 80 шт,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110759,Интерьерные наклейки
1,0,Галантерея,Аксессуары,Головные уборы,Женская шляпа,0,4601964525255,1,,,,44.625,800.0,0,2020-02-06 14:40:13,,0,"Шляпа женская Canoe Daima, цвет: голубой. 1964525. Размер 56",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7811935,Головные уборы
1,0,Продукты питания,Кондитерские изделия,Восточные сладости,Цукаты,0,4680008640338,1,,,,29.0,105.0,0,2020-02-09 12:40:38,,0,"Коллекционные Игрушки ""Бархатные Понечки"" цукаты с фигуркой (в ассортименте)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91388,Сухофрукты
1,0,Продукты питания,Кондитерские изделия,"Зефир, пастила",Зефир,0,4600416019953,1,,,,34.15658362989324,62.24,0,2020-02-08 13:45:36,,0,"Зефирюшки ""Love is..."" воздушный зефир для десертов, 125 г",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91343,"Зефир, пастила"
1,0,"Парфюмерия, косметика",Косметическая техника,Массажная техника,Массажные коврики и механические массажеры,0,7290016130379,1,,,,35.26442307692308,147.0,0,2020-02-06 21:34:26,,0,BRADEX Массажер шариковый ручной ВАРЕЖКА,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6203660,Другие массажеры
1,0,Канцелярские товары,Писче-бумажная продукция,"Бланки, этикетки","Бланк грамоты, диплома",0,4606008135902,3,,,,27.419354838709676,127.01,0,2020-02-08 11:18:03,,0,Феникс+ Дипломный проект с тиснением цвет обложки бордовый 100 листов,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568900,"Дипломы, медали, значки"
1,0,Галантерея,Кожгалантереи,"Бумажник, портмоне, кошелек",Женская Ключница,0,4607042282577,1,,,,38.572649572649574,437.0,0,2020-02-06 11:55:25,,0,Ключница Dimanche,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812196,Брелоки и ключницы
1,0,Галантерея,Кожгалантереи,"Бумажник, портмоне, кошелек","Сумка, конверт, чехол для документов",0,2004030270394,1,,,,35.875,221.0,0,2020-02-06 23:03:46,,0,"Футляр для наушников Dimanche, цвет: болотный, желтый. 403/27/39",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812201,Сумки
1,0,Галантерея,Сумки,Сумка мужская,Мужская Сумка,0,4617830121056,1,,,,43.0,5467.3,0,2020-02-07 21:42:28,,1,"Сумка мужская Pola, цвет: черный. 0121",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812201,Сумки
1,0,"Детские товары, игрушки",Спортивные товары для детей,Товары для подвижных игр,Игрушка для подвижных игр,0,4607076250733,1,,,,10.0,373.5,1,2020-02-08 03:23:10,,0,Аэлита Игровой набор Бросайка цвет желтый,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10682647,Настольные игры
